\u228C = \cupleftarrow math.unicode-math
\u228D = \cupdot math.unicode-math
\u228E = \uplus math
\u228F = \sqsubset math.unicode-math
\u228F\u0338 = \NotSquareSubset math
\u2290 = \sqsupset math.unicode-math
\u2290\u0338 = \NotSquareSuperset math
\u2291 = \sqsubseteq math
\u2292 = \sqsupseteq math
\u2293 = \sqcap math
\u2294 < \textvisiblespace text
\u2294 = \sqcup math
\u2295 = \oplus math
\u2296 = \ominus math
\u2297 = \otimes math
\u2298 = \oslash math
\u2299 = \odot math
\u229A = \circledcirc math.unicode-math
\u229B = \circledast math.unicode-math
\u229C = \circledequal math.unicode-math
\u229D = \circleddash math.unicode-math
\u229E = \boxplus math.unicode-math
\u229F = \boxminus math.unicode-math
\u22A0 = \boxtimes math.unicode-math
\u22A1 = \boxdot math.unicode-math
\u22A2 = \vdash math
\u22A3 = \dashv math
\u22A4 = \top math
\u22A5 < \bot math
\u22A5 > \perp math
\u22A6 = \assert math.unicode-math
\u22A7 < \models math
\u22A7 = \truestate math
\u22A8 < \vDash math.unicode-math
\u22A8 = \forcesextra math
\u22A9 = \Vdash math.unicode-math
\u22AA = \Vvdash math.unicode-math
\u22AB = \VDash math.unicode-math
\u22A2\u0338 = \nvdash math.unicode-math
\u22A8\u0338 = \nvDash math.unicode-math
\u22A9\u0338 = \nVdash math.unicode-math
\u22AB\u0338 = \nVDash math.unicode-math
\u22B0 = \prurel math.unicode-math
\u22B1 = \scurel math.unicode-math
\u22B2 = \vartriangleleft math.unicode-math
\u22B3 = \vartriangleright math.unicode-math
\u22B4 = \trianglelefteq math.unicode-math
\u22B5 = \trianglerighteq math.unicode-math
\u22B6 < \origof math.unicode-math
\u22B6 = \original math
\u22B7 < \imageof math.unicode-math
\u22B7 = \image math
\u22B8 = \multimap math.unicode-math
\u22B9 < \hermitmatrix math.unicode-math
\u22B9 = \hermitconjmatrix math
\u22BA = \intercal math.unicode-math
\u22BB = \veebar math.unicode-math
\u22BC = \barwedge math.unicode-math
\u22BD = \barvee math.unicode-math
\u22BE < \measuredrightangle math.unicode-math
\u22BE = \rightanglearc math
\u22BF = \varlrtriangle math.unicode-math
\u22C0 = \bigwedge math
\u22C1 = \bigvee math
\u22C2 = \bigcap math
\u22C3 = \bigcup math
\u22C4 < \smwhtdiamond math.unicode-math
\u22C4 = \diamond math
\u22C5 = \cdot math
\u22C6 = \star math
\u22C7 = \divideontimes math.unicode-math
\u22C8 = \bowtie math
\u22C9 = \ltimes math.unicode-math
\u22CA = \rtimes math.unicode-math
\u22CB = \leftthreetimes math.unicode-math
\u22CC = \rightthreetimes math.unicode-math
\u22CD = \backsimeq math.unicode-math
\u22CE = \curlyvee math.unicode-math
\u22CF = \curlywedge math.unicode-math
\u22D0 = \Subset math.unicode-math
\u22D1 = \Supset math.unicode-math
\u22D2 = \Cap math.unicode-math
\u22D3 = \Cup math.unicode-math
\u22D4 = \pitchfork math.unicode-math
\u22D5 < \equalparallel math.unicode-math
\u22D5 = \hash math.unicode-math
\u22D6 = \lessdot math.unicode-math
\u22D7 = \gtrdot math.unicode-math
\u22D8 < \lll math.unicode-math
\u22D8 = \verymuchless math
\u22D9 < \ggg math.unicode-math
\u22D9 = \verymuchgreater math
\u22DA = \lesseqgtr math.unicode-math
\u22DB = \gtreqless math.unicode-math
\u22DC = \eqless math.unicode-math
\u22DD = \eqgtr math.unicode-math
\u22DE = \curlyeqprec math.unicode-math
\u22DF = \curlyeqsucc math.unicode-math
\u227C\u0338 < \npreccurlyeq math.unicode-math
\u227C\u0338 = \npreceq math.unicode-math
\u227D\u0338 < \nsucccurlyeq math.unicode-math
\u227D\u0338 = \nsucceq math.unicode-math
\u2291\u0338 < \nsqsubseteq math.unicode-math
\u2291\u0338 = \not\sqsubseteq math
\u2292\u0338 < \nsqsupseteq math.unicode-math
\u2292\u0338 = \not\sqsupseteq math
\u22E4 = \sqsubsetneq math.unicode-math
\u22E5 = \sqsupsetneq math.unicode-math
\u22E6 = \lnsim math.unicode-math
\u22E7 = \gnsim math.unicode-math
\u22E8 < \precnsim math.unicode-math
\u22E8 = \precedesnotsimilar math.unicode-math
\u22E9 = \succnsim math.unicode-math
\u22B2\u0338 < \nvartriangleleft math.unicode-math
\u22B2\u0338 = \ntriangleleft math
\u22B3\u0338 < \nvartriangleright math.unicode-math
\u22B3\u0338 = \ntriangleright math
\u22B4\u0338 = \ntrianglelefteq math.unicode-math
\u22B5\u0338 = \ntrianglerighteq math.unicode-math
\u22EE = \vdots math
\u22EF < \unicodecdots math.unicode-math
\u22EF = \cdots math
\u22F0 < \adots math.unicode-math
\u22F0 = \upslopeellipsis math
\u22F1 = \ddots math
\u22F1 < \downslopeellipsis math
\u22F2 = \disin math.unicode-math
\u22F3 = \varisins math.unicode-math
\u22F4 = \isins math.unicode-math
\u22F5 = \isindot math.unicode-math
\u22F6 < \varisinobar math.unicode-math
\u22F6 = \barin math
\u22F7 = \isinobar math.unicode-math
\u22F8 = \isinvb math.unicode-math
\u22F9 = \isinE math.unicode-math
\u22FA = \nisd math.unicode-math
\u22FB = \varnis math.unicode-math
\u22FC = \nis math.unicode-math
\u22FD = \varniobar math.unicode-math
\u22FE = \niobar math.unicode-math
\u22FF = \bagmember math.unicode-math
\u2300 = \diameter math.unicode-math
\u2302 = \house math.unicode-math
\u2305 = \barwedge text.unicode-math
\u2305 = \varbarwedge math.unicode-math
\u2306 < \vardoublebarwedge math.unicode-math
\u2306 = \perspcorrespond math
\u2308 = \lceil math
\u2309 = \rceil math
\u230A = \lfloor math
\u230B = \rfloor math
\u2310 < \invnot math.unicode-math
\u2310 = \invneg math.unicode-math
\u2310 < \textrevlogicalnot text.inputenx
\u2311 < \sqlozenge math.unicode-math
\u2311 = \wasylozenge math
\u2312 = \profline math.unicode-math
\u2313 = \profsurf math.unicode-math
\u2315 = \recorder math
\u2316 = {\mathchar"2208} math
\u2317 = \viewdata math.unicode-math
\u2319 = \turnednot math.unicode-math
\u231C = \ulcorner math.unicode-math
\u231D = \urcorner math.unicode-math
\u231E = \llcorner math.unicode-math
\u231F = \lrcorner math.unicode-math
\u2320 = \inttop math.unicode-math
\u2321 = \intbottom math.unicode-math
\u2322 = \frown math
\u2323 = \smile math
\u3008 > \langle math
\u3008 = \textlangle text
\u3009 > \rangle math
\u3009 = \textrangle text
\u232C = \varhexagonlrbonds math.unicode-math
\u2332 = \conictaper math.unicode-math
\u2336 = \topbot math.unicode-math
\u2339 = \APLinv math
\u233D = \obar math.unicode-math
\u233F < \APLnotslash math.unicode-math
\u233F = \notslash math
\u2340 < \APLnotbackslash math.unicode-math
\u2340 = \notbackslash math
\u2347 = \APLleftarrowbox math
\u2348 = \APLrightarrowbox math
\u2349 = \invdiameter math
\u2350 = \APLuparrowbox math
\u2353 = \APLboxupcaret math.unicode-math
\u2357 = \APLdownarrowbox math
\u235D = \APLcomment math
\u235E = \APLinput math
\u235F = \APLlog math
\u2370 = \APLboxquestion math.unicode-math
\u237C = \rangledownzigzagarrow math.unicode-math
\u2394 = \hexagon math.unicode-math
\u239B = \lparenuend math.unicode-math
\u239C = \lparenextender math.unicode-math
\u239D = \lparenlend math.unicode-math
\u239E = \rparenuend math.unicode-math
\u239F = \rparenextender math.unicode-math
\u23A0 = \rparenlend math.unicode-math
\u23A1 = \lbrackuend math.unicode-math
\u23A2 = \lbrackextender math.unicode-math
\u23A3 = \lbracklend math.unicode-math
\u23A4 = \rbrackuend math.unicode-math
\u23A5 = \rbrackextender math.unicode-math
\u23A6 = \rbracklend math.unicode-math
\u23A7 = \lbraceuend math.unicode-math
\u23A8 = \lbracemid math.unicode-math
\u23A9 = \lbracelend math.unicode-math
\u23AA = \vbraceextender math.unicode-math
\u23AB = \rbraceuend math.unicode-math
\u23AC = \rbracemid math.unicode-math
\u23AD = \rbracelend math.unicode-math
\u23AE = \intextender math.unicode-math
\u23AF = \harrowextender math.unicode-math
\u23B0 = \lmoustache math
\u23B1 = \rmoustache math
\u23B2 = \sumtop math.unicode-math
\u23B3 = \sumbottom math.unicode-math
\u23B4 = \overbracket math.unicode-math
\u23B5 = \underbracket math.unicode-math
\u23B6 = \bbrktbrk math.unicode-math
\u23B7 = \sqrtbottom math.unicode-math
\u23B8 = \lvboxline math.unicode-math
\u23B9 = \rvboxline math.unicode-math
\u23CE = \varcarriagereturn math.unicode-math
\u23DC = \overparen math.unicode-math
\u23DD = \underparen math.unicode-math
\u23DE = \overbrace math.unicode-math
\u23DF = \underbrace math.unicode-math
\u23E0 = \obrbrak math.unicode-math
\u23E1 = \ubrbrak math.unicode-math
\u23E2 = \trapezium math.unicode-math
\u23E3 = \benzenr math.unicode-math
\u23E4 = \strns math.unicode-math
\u23E5 = \fltns math.unicode-math
\u23E6 = \accurrent math.unicode-math
\u23E7 = \elinters math.unicode-math
\u2422 = \blanksymbol math.unicode-math
\u2422 = \textblank text
\u2423 = \mathvisiblespace math.unicode-math
\u2460 = \ding{172} text
\u2461 = \ding{173} text
\u2462 = \ding{174} text
\u2463 = \ding{175} text
\u2464 = \ding{176} text
\u2465 = \ding{177} text
\u2466 = \ding{178} text
\u2467 = \ding{179} text
\u2468 = \ding{180} text
\u2469 = \ding{181} text
\u246A > (11) text
\u246B > (12) text
\u246C > (13) text
\u246D > (14) text
\u246E > (15) text
\u246F > (16) text
\u2470 > (17) text
\u2471 > (18) text
\u2472 > (19) text
\u2473 > (20) text
\u2474 > (1) text
\u2475 > (2) text
\u2476 > (3) text
\u2477 > (4) text
\u2478 > (5) text
\u2479 > (6) text
\u247A > (7) text
\u247B > (8) text
\u247C > (9) text
\u247D > (10) text
\u247E > (11) text
\u247F > (12) text
\u2480 > (13) text
\u2481 > (14) text
\u2482 > (15) text
\u2483 > (16) text
\u2484 > (17) text
\u2485 > (18) text
\u2486 > (19) text
\u2487 > (20) text
\u2488 > 1. text
\u2489 > 2. text
\u248A > 3. text
\u248B > 4. text
\u248C > 5. text
\u248D > 6. text
\u248E > 7. text
\u248F > 8. text
\u2490 > 9. text
\u2491 > 10. text
\u2492 > 11. text
\u2493 > 12. text
\u2494 > 13. text
\u2495 > 14. text
\u2496 > 15. text
\u2497 > 16. text
\u2498 > 17. text
\u2499 > 18. text
\u249A > 19. text
\u249B > 20. text
\u249C > (a) text
\u249D > (b) text
\u249E > (c) text
\u249F > (d) text
\u24A0 > (e) text
\u24A1 > (f) text
\u24A2 > (g) text
\u24A3 > (h) text
\u24A4 > (i) text
\u24A5 > (j) text
\u24A6 > (k) text
\u24A7 > (l) text
\u24A8 > (m) text
\u24A9 > (n) text
\u24AA > (o) text
\u24AB > (p) text
\u24AC > (q) text
\u24AD > (r) text
\u24AE > (s) text
\u24AF > (t) text
\u24B0 > (u) text
\u24B1 > (v) text
\u24B2 > (w) text
\u24B3 > (x) text
\u24B4 > (y) text
\u24B5 > (z) text
\u24B6 > (A) text stopgap
\u24B7 > (B) text stopgap
\u24B8 > (C) text stopgap
\u24B9 > (D) text stopgap
\u24BA > (E) text stopgap
\u24BB > (F) text stopgap
\u24BC > (G) text stopgap
\u24BD > (H) text stopgap
\u24BE > (I) text stopgap
\u24BF > (J) text stopgap
\u24C0 > (K) text stopgap
\u24C1 > (L) text stopgap
\u24C2 > (M) text stopgap
\u24C3 > (N) text stopgap
\u24C4 > (O) text stopgap
\u24C5 > (P) text stopgap
\u24C6 > (Q) text stopgap
\u24C7 > (R) text stopgap
\u24C8 = \circledS math
\u24C9 > (T) text stopgap
\u24CA > (U) text stopgap
\u24CB > (V) text stopgap
\u24CC > (W) text stopgap
\u24CD > (X) text stopgap
\u24CE > (Y) text stopgap
\u24CF > (Z) text stopgap
\u24D0 > (a) text stopgap
\u24D1 > (b) text stopgap
\u24D2 > (c) text stopgap
\u24D3 > (d) text stopgap
\u24D4 > (e) text stopgap
\u24D5 > (f) text stopgap
\u24D6 > (g) text stopgap
\u24D7 > (h) text stopgap
\u24D8 > (i) text stopgap
\u24D9 > (j) text stopgap
\u24DA > (k) text stopgap
\u24DB > (l) text stopgap
\u24DC > (m) text stopgap
\u24DD > (n) text stopgap
\u24DE > (o) text stopgap
\u24DF > (p) text stopgap
\u24E0 > (q) text stopgap
\u24E1 > (r) text stopgap
\u24E2 > (s) text stopgap
\u24E3 > (t) text stopgap
\u24E4 > (u) text stopgap
\u24E5 > (v) text stopgap
\u24E6 > (w) text stopgap
\u24E7 > (x) text stopgap
\u24E8 > (y) text stopgap
\u24E9 > (z) text stopgap
\u24EA > (0) text stopgap
\u2500 = \textSFx text.pmboxdraw
\u2500 > - text
\u2501 = \pmboxdrawuni{2501} text.pmboxdraw
\u2501 > = text stopgap
\u2502 = \textSFxi text.pmboxdraw
\u2502 > | text stopgap
\u2503 = \pmboxdrawuni{2503} text.pmboxdraw
\u2503 > | text stopgap
\u2504 > - text
\u2505 > = text stopgap
\u2506 = \bdtriplevdash math.unicode-math
\u2507 > | text stopgap
\u2508 > - text
\u2509 > = text stopgap
\u250A > | text stopgap
\u250B > | text stopgap
\u250C = \textSFi text.pmboxdraw
## ┌ > + text stopgap
\u250D = \pmboxdrawuni{250D} text.pmboxdraw
## ┍ > + text stopgap
\u250E = \pmboxdrawuni{250E} text.pmboxdraw
## ┎ > + text stopgap
\u250F = \pmboxdrawuni{250F} text.pmboxdraw
## ┏ > + text stopgap
\u2510 = \textSFiii text.pmboxdraw
## ┐ > + text stopgap
\u2511 = \pmboxdrawuni{2511} text.pmboxdraw
## ┑ > + text stopgap
\u2512 = \pmboxdrawuni{2512} text.pmboxdraw
## ┒ > + text stopgap
\u2513 = \pmboxdrawuni{2513} text.pmboxdraw
## ┓ > + text stopgap
\u2514 = \textSFii text.pmboxdraw
## └ > + text stopgap
\u2515 = \pmboxdrawuni{2515} text.pmboxdraw
## ┕ > + text stopgap
\u2516 = \pmboxdrawuni{2516} text.pmboxdraw
## ┖ > + text stopgap
\u2517 = \pmboxdrawuni{2517} text.pmboxdraw
## ┗ > + text stopgap
\u2518 = \textSFiv text.pmboxdraw
## ┘ > + text stopgap
\u2519 = \pmboxdrawuni{2519} text.pmboxdraw
\u251A = \pmboxdrawuni{251A} text.pmboxdraw
## ┚ > + text stopgap
\u251B = \pmboxdrawuni{251B} text.pmboxdraw
## ┛ > + text stopgap
\u251C = \textSFviii text.pmboxdraw
## ├ > + text stopgap
\u251D = \pmboxdrawuni{251D} text.pmboxdraw
## ┝ > + text stopgap
\u251E = \pmboxdrawuni{251E} text.pmboxdraw
## ┞ > + text stopgap
\u251F = \pmboxdrawuni{251F} text.pmboxdraw
## ┟ > + text stopgap
\u2520 = \pmboxdrawuni{2520} text.pmboxdraw
## ┠ > + text stopgap
\u2521 = \pmboxdrawuni{2521} text.pmboxdraw
## ┡ > + text stopgap
\u2522 = \pmboxdrawuni{2522} text.pmboxdraw
## ┢ > + text stopgap
\u2523 = \pmboxdrawuni{2523} text.pmboxdraw
## ┣ > + text stopgap
\u2524 = \textSFix text.pmboxdraw
## ┤ > + text stopgap
\u2525 = \pmboxdrawuni{2525} text.pmboxdraw
## ┥ > + text stopgap
\u2526 = \pmboxdrawuni{2526} text.pmboxdraw
## ┦ > + text stopgap
\u2527 = \pmboxdrawuni{2527} text.pmboxdraw
## ┧ > + text stopgap
\u2528 = \pmboxdrawuni{2528} text.pmboxdraw
## ┨ > + text stopgap
\u2529 = \pmboxdrawuni{2529} text.pmboxdraw
## ┩ > + text stopgap
\u252A = \pmboxdrawuni{252A} text.pmboxdraw
## ┪ > + text stopgap
\u252B = \pmboxdrawuni{252B} text.pmboxdraw
## ┫ > + text stopgap
\u252C = \textSFvi text.pmboxdraw
## ┬ > + text stopgap
\u252D = \pmboxdrawuni{252D} text.pmboxdraw
## ┭ > + text stopgap
\u252E = \pmboxdrawuni{252E} text.pmboxdraw
## ┮ > + text stopgap
\u252F = \pmboxdrawuni{252F} text.pmboxdraw
## ┯ > + text stopgap
\u2530 = \pmboxdrawuni{2530} text.pmboxdraw
## ┰ > + text stopgap
\u2531 = \pmboxdrawuni{2531} text.pmboxdraw
## ┱ > + text stopgap
\u2532 = \pmboxdrawuni{2532} text.pmboxdraw
## ┲ > + text stopgap
\u2533 = \pmboxdrawuni{2533} text.pmboxdraw
## ┳ > + text stopgap
\u2534 = \textSFvii text.pmboxdraw
## ┴ > + text stopgap
\u2535 = \pmboxdrawuni{2535} text.pmboxdraw
## ┵ > + text stopgap
\u2536 = \pmboxdrawuni{2536} text.pmboxdraw
## ┶ > + text stopgap
\u2537 = \pmboxdrawuni{2537} text.pmboxdraw
## ┷ > + text stopgap
\u2538 = \pmboxdrawuni{2538} text.pmboxdraw
## ┸ > + text stopgap
\u2539 = \pmboxdrawuni{2539} text.pmboxdraw
## ┹ > + text stopgap
\u253A = \pmboxdrawuni{253A} text.pmboxdraw
## ┺ > + text stopgap
\u253B = \pmboxdrawuni{253B} text.pmboxdraw
## ┻ > + text stopgap
\u253C = \textSFv text.pmboxdraw
## ┼ > + text stopgap
\u253D = \pmboxdrawuni{253D} text.pmboxdraw
## ┽ > + text stopgap
\u253E = \pmboxdrawuni{253E} text.pmboxdraw
## ┾ > + text stopgap
\u253F = \pmboxdrawuni{253F} text.pmboxdraw
## ┿ > + text stopgap
\u2540 = \pmboxdrawuni{2540} text.pmboxdraw
## ╀ > + text stopgap
\u2541 = \pmboxdrawuni{2541} text.pmboxdraw
## ╁ > + text stopgap
\u2542 = \pmboxdrawuni{2542} text.pmboxdraw
## ╂ > + text stopgap
\u2543 = \pmboxdrawuni{2543} text.pmboxdraw
## ╃ > + text stopgap
\u2544 = \pmboxdrawuni{2544} text.pmboxdraw
## ╄ > + text stopgap
\u2545 = \pmboxdrawuni{2545} text.pmboxdraw
## ╅ > + text stopgap
\u2546 = \pmboxdrawuni{2546} text.pmboxdraw
## ╆ > + text stopgap
\u2547 = \pmboxdrawuni{2547} text.pmboxdraw
## ╇ > + text stopgap
\u2548 = \pmboxdrawuni{2548} text.pmboxdraw
## ╈ > + text stopgap
\u2549 = \pmboxdrawuni{2549} text.pmboxdraw
## ╉ > + text stopgap
\u254A = \pmboxdrawuni{254A} text.pmboxdraw
## ╊ > + text stopgap
\u254B = \pmboxdrawuni{254B} text.pmboxdraw
## ╋ > + text stopgap
\u254C > - text
\u254D > = text stopgap
\u254E > | text stopgap
\u254F > | text stopgap
\u2550 = \textSFxliii text.pmboxdraw
\u2550 > = text stopgap
\u2551 = \textSFxxiv text.pmboxdraw
\u2551 > | text stopgap
\u2552 = \textSFli text.pmboxdraw
## ╒ > + text stopgap
\u2553 = \textSFlii text.pmboxdraw
## ╓ > + text stopgap
\u2554 = \textSFxxxix text.pmboxdraw
## ╔ > + text stopgap
\u2555 = \textSFxxii text.pmboxdraw
## ╕ > + text stopgap
\u2556 = \textSFxxi text.pmboxdraw
## ╖ > + text stopgap
\u2557 = \textSFxxv text.pmboxdraw
## ╗ > + text stopgap
\u2558 = \textSFl text.pmboxdraw
## ╘ > + text stopgap
\u2559 = \textSFxlix text.pmboxdraw
## ╙ > + text stopgap
\u255A = \textSFxxxviii text.pmboxdraw
## ╚ > + text stopgap
\u255B = \textSFxxviii text.pmboxdraw
## ╛ > + text stopgap
\u255C = \textSFxxvii text.pmboxdraw
## ╜ > + text stopgap
\u255D = \textSFxxvi text.pmboxdraw
## ╝ > + text stopgap
\u255E = \textSFxxxvi text.pmboxdraw
## ╞ > + text stopgap
\u255F = \textSFxxxvii text.pmboxdraw
## ╟ > + text stopgap
\u2560 = \textSFxlii text.pmboxdraw
## ╠ > + text stopgap
\u2561 = \textSFxix text.pmboxdraw
## ╡ > + text stopgap
\u2562 = \textSFxx text.pmboxdraw
## ╢ > + text stopgap
\u2563 = \textSFxxiii text.pmboxdraw
## ╣ > + text stopgap
\u2564 = \textSFxlvii text.pmboxdraw
## ╤ > + text stopgap
\u2565 = \textSFxlviii text.pmboxdraw
## ╥ > + text stopgap
\u2566 = \textSFxli text.pmboxdraw
## ╦ > + text stopgap
\u2567 = \textSFxlv text.pmboxdraw
## ╧ > + text stopgap
\u2568 = \textSFxlvi text.pmboxdraw
## ╨ > + text stopgap
\u2569 = \textSFxl text.pmboxdraw
## ╩ > + text stopgap
\u256A = \textSFliv text.pmboxdraw
## ╪ > + text stopgap
\u256B = \textSFliii text.pmboxdraw
## ╫ > + text stopgap
\u256C = \textSFxliv text.pmboxdraw
## ╬ > + text stopgap
## ╭ > + text stopgap
## ╮ > + text stopgap
## ╯ > + text stopgap
## ╰ > + text stopgap
\u2571 = \diagup math
\u2572 > \ text
\u2573 > X text
\u2574 = \pmboxdrawuni{2574} text.pmboxdraw
\u2575 = \pmboxdrawuni{2575} text.pmboxdraw
\u2576 = \pmboxdrawuni{2576} text.pmboxdraw
\u2577 = \pmboxdrawuni{2577} text.pmboxdraw
\u2578 = \pmboxdrawuni{2578} text.pmboxdraw
\u2579 = \pmboxdrawuni{2579} text.pmboxdraw
\u257A = \pmboxdrawuni{257A} text.pmboxdraw
\u257B = \pmboxdrawuni{257B} text.pmboxdraw
\u257C = \pmboxdrawuni{257C} text.pmboxdraw
\u257C > - text
\u257D = \pmboxdrawuni{257D} text.pmboxdraw
\u257D > | text stopgap
\u257E = \pmboxdrawuni{257E} text.pmboxdraw
\u257E > - text
\u257F = \pmboxdrawuni{257F} text.pmboxdraw
\u257F > | text stopgap
\u2580 = \blockuphalf math.unicode-math
\u2580 = \textupblock text.pmboxdraw
\u2581 = \pmboxdrawuni{2581} text.pmboxdraw
\u2582 = \pmboxdrawuni{2582} text.pmboxdraw
\u2583 = \pmboxdrawuni{2583} text.pmboxdraw
\u2584 = \blocklowhalf math.unicode-math
\u2584 = \textdnblock text.pmboxdraw
\u2585 = \pmboxdrawuni{2585} text.pmboxdraw
\u2586 = \pmboxdrawuni{2586} text.pmboxdraw
\u2587 = \pmboxdrawuni{2587} text.pmboxdraw
\u2588 = \blockfull math.unicode-math
\u2588 = \textblock text.pmboxdraw
\u2589 = \pmboxdrawuni{2589} text.pmboxdraw
\u258A = \pmboxdrawuni{258A} text.pmboxdraw
\u258B = \pmboxdrawuni{258B} text.pmboxdraw
\u258C = \blocklefthalf math.unicode-math
\u258C = \textlfblock text.pmboxdraw
\u258D = \pmboxdrawuni{258D} text.pmboxdraw
\u258E = \pmboxdrawuni{258E} text.pmboxdraw
\u258F = \pmboxdrawuni{258F} text.pmboxdraw
\u2590 = \blockrighthalf math.unicode-math
\u2590 = \textrtblock text.pmboxdraw
\u2591 = \blockqtrshaded math.unicode-math
\u2591 = \textltshade text.pmboxdraw
\u2592 = \blockhalfshaded math.unicode-math
\u2592 = \textshade text.pmboxdraw
\u2593 = \blockthreeqtrshaded math.unicode-math
\u2593 = \textdkshade text.pmboxdraw
\u2594 = \pmboxdrawuni{2594} text.pmboxdraw
\u2595 = \pmboxdrawuni{2595} text.pmboxdraw
\u2596 = \pmboxdrawuni{2596} text.pmboxdraw
\u2597 = \pmboxdrawuni{2597} text.pmboxdraw
\u2598 = \pmboxdrawuni{2598} text.pmboxdraw
\u2599 = \pmboxdrawuni{2599} text.pmboxdraw
\u259A = \pmboxdrawuni{259A} text.pmboxdraw
\u259B = \pmboxdrawuni{259B} text.pmboxdraw
\u259C = \pmboxdrawuni{259C} text.pmboxdraw
\u259D = \pmboxdrawuni{259D} text.pmboxdraw
\u259E = \pmboxdrawuni{259E} text.pmboxdraw
\u259F = \pmboxdrawuni{259F} text.pmboxdraw
\u25A0 = \ding{110} text
\u25A0 = \mdlgblksquare math.unicode-math
\u25A0 < \textblacksquare text.inputenx
\u25A1 < \Box
\u25A1 < \mdlgwhtsquare math.unicode-math
\u25A1 = \square math
\u25A2 = \squoval math.unicode-math
\u25A3 = \blackinwhitesquare math.unicode-math
\u25A4 = \squarehfill math.unicode-math
\u25A5 = \squarevfill math.unicode-math
\u25A6 = \squarehvfill math.unicode-math
\u25A7 = \squarenwsefill math.unicode-math
\u25A8 = \squareneswfill math.unicode-math
\u25A9 = \squarecrossfill math.unicode-math
\u25AA < \blacksquare math
\u25AA = \smblksquare math.unicode-math
\u25AB = \smwhtsquare math.unicode-math
\u25AC = \hrectangleblack math.unicode-math
\u25AD < \fbox{~~} math
\u25AD = \hrectangle math.unicode-math
\u25AE = \vrectangleblack math.unicode-math
\u25AF = \vrectangle math.unicode-math
\u25B0 = \parallelogramblack math.unicode-math
\u25B1 = \parallelogram math.unicode-math
\u25B2 = \bigblacktriangleup math.unicode-math
\u25B2 = \ding{115} text
\u25B3 = \bigtriangleup math.unicode-math
\u25B4 = \blacktriangle math.unicode-math
\u25B5 = \vartriangle math.unicode-math
\u25B6 < \blacktriangleright math.unicode-math
\u25B6 = \RHD math
\u25B7 < \triangleright math
\u25B7 = \rhd math
\u25B8 = \smallblacktriangleright math.unicode-math
\u25B9 = \smalltriangleright math.unicode-math
\u25BA = \blackpointerright math.unicode-math
\u25BB = \whitepointerright math.unicode-math
\u25BC = \bigblacktriangledown math.unicode-math
\u25BC = \ding{116} text
\u25BD = \bigtriangledown math
\u25BE = \blacktriangledown math.unicode-math
\u25BF = \triangledown math.unicode-math
\u25C0 < \blacktriangleleft math.unicode-math
\u25C0 = \LHD math
\u25C1 < \triangleleft math
\u25C1 = \lhd math
\u25C2 = \smallblacktriangleleft math.unicode-math
\u25C3 = \smalltriangleleft math.unicode-math
\u25C4 = \blackpointerleft math.unicode-math
\u25C5 = \whitepointerleft math.unicode-math
\u25C6 < \mdlgblkdiamond math.unicode-math
\u25C6 = \Diamondblack math
\u25C6 = \ding{117} text
\u25C7 < \mdlgwhtdiamond math.unicode-math
\u25C7 = \Diamond math
\u25C8 = \blackinwhitediamond math.unicode-math
\u25C9 = \fisheye math.unicode-math
\u25CA < \mdlgwhtlozenge math.unicode-math
\u25CA = \lozenge math.unicode-math
\u25CA < \textlozenge text.inputenx
\u25CB < \mdlgwhtcircle math.unicode-math
\u25CB > \bigcirc math
\u25CC = \dottedcircle math.unicode-math
\u25CD = \circlevertfill math.unicode-math
\u25CE = \bullseye math.unicode-math
\u25CF < \mdlgblkcircle math.unicode-math
\u25CF = \CIRCLE math
\u25CF = \ding{108} text
\u25D0 = \circlelefthalfblack math.unicode-math
\u25D1 = \circlerighthalfblack math.unicode-math
\u25D2 = \circlebottomhalfblack math.unicode-math
\u25D3 = \circletophalfblack math.unicode-math
\u25D4 = \circleurquadblack math.unicode-math
\u25D5 = \blackcircleulquadwhite math.unicode-math
\u25D6 < \LEFTCIRCLE math
\u25D6 = \blacklefthalfcircle math.unicode-math
\u25D7 < \RIGHTCIRCLE math
\u25D7 = \blackrighthalfcircle math.unicode-math
\u25D7 = \ding{119} text
\u25D8 = \inversebullet math.unicode-math
\u25D9 = \inversewhitecircle math.unicode-math
\u25DA = \invwhiteupperhalfcircle math.unicode-math
\u25DB = \invwhitelowerhalfcircle math.unicode-math
\u25DC = \ularc math.unicode-math
\u25DD = \urarc math.unicode-math
\u25DE = \lrarc math.unicode-math
\u25DF = \llarc math.unicode-math
\u25E0 = \topsemicircle math.unicode-math
\u25E1 = \botsemicircle math.unicode-math
\u25E2 = \lrblacktriangle math.unicode-math
\u25E3 = \llblacktriangle math.unicode-math
\u25E4 = \ulblacktriangle math.unicode-math
\u25E5 = \urblacktriangle math.unicode-math
\u25E6 = \smwhtcircle math.unicode-math
\u25E6 = \textopenbullet text
\u25E7 = \squareleftblack math.unicode-math
\u25E8 = \squarerightblack math.unicode-math
\u25E9 = \squareulblack math.unicode-math
\u25EA = \squarelrblack math.unicode-math
\u25EB = \boxbar math.unicode-math
\u25EC = \trianglecdot math.unicode-math
\u25ED = \triangleleftblack math.unicode-math
\u25EE = \trianglerightblack math.unicode-math
\u25EF < \lgwhtcircle math.unicode-math
\u25EF = \bigcirc math
\u25EF = \textbigcircle text
